"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US45","South Carolina","2453680","21510","1745895","23816","1640505","23578","105390","6005","164322","7909","164690","7202","131496","6925","102500","6205","139915","6148","4862","1369","1859848","21061","1320958","21911","1249608","21277","71350","4864","123385","6894","140448","6686","107979","6016","75849","5978","88337","5811","2892","1190","216064","11519","151084","10080","140898","9741","10186","2399","15432","2331","15262","2405","12080","2545","9722","1921","11981","1907","503","392","7929","1495","6321","1223","6321","1223","0","210","843","892","87","113","432","375","0","210","246","241","0","210","38127","3317","21053","2795","19627","2703","1426","738","1691","628","668","434","3683","1187","8751","1204","2230","705","51","86","35482","3712","25459","3177","24540","3212","919","431","2518","998","1807","792","1852","848","1469","750","2188","991","189","207","296230","9861","221020","7872","199511","7459","21509","2370","20453","3172","6418","1474","5470","1287","6709","1590","34933","3192","1227","557",
"0400000US46","South Dakota","470609","6802","304351","7075","282678","6595","21673","2234","53381","3822","36652","2523","20793","2431","18905","2505","35752","2737","775","371","358172","7818","234415","6565","217558","6138","16857","2092","40524","3322","30480","2722","16050","2254","14812","2315","21606","2511","285","200","42579","3310","28215","3013","26878","2914","1337","496","5370","1086","3905","763","1663","702","1266","529","2119","809","41","70","3376","1404","2566","1238","2508","1236","58","61","595","481","107","128","88","144","0","210","20","3","0","210","14408","1912","8628","1370","7826","1342","802","299","1614","538","761","312","1247","566","426","360","1703","594","29","48","6220","1477","3658","1121","3514","1116","144","128","636","370","245","176","423","438","230","250","993","422","35","62","45854","3248","26869","2532","24394","2340","2475","881","4642","1195","1154","758","1322","461","2171","732","9311","1286","385","316",
"0400000US47","Tennessee","3460331","18578","2468353","22344","2367590","22421","100763","6962","266725","9547","252733","10100","130396","6756","106420","7391","230823","10305","4881","1652","2627625","23362","1882026","23309","1816432","23469","65594","5412","203548","7964","213798","8819","97071","6325","83161","5766","144762","7482","3259","1369","289806","10788","202145","10253","195117","10253","7028","1832","23038","3147","25798","3471","8487","1849","8946","2723","20710","3066","682","461","16588","4313","13247","4175","12463","3323","784","1284","1282","623","862","462","710","496","67","115","420","289","0","210","49913","4328","30907","3448","29454","3326","1453","638","7784","2504","1544","804","4622","1089","1723","856","3258","1134","75","94","40150","3824","28967","3257","27689","3212","1278","611","3246","1051","2069","810","1978","947","1276","719","2509","920","105","127","436249","14115","311061","11842","286435","11457","24626","3091","27827","3359","8662","1765","17528","2350","11247","2198","59164","4325","760","466",
"0400000US48","Texas","14798256","38150","10710888","44169","10174496","45933","536392","17253","921989","17987","1125142","20854","562881","16203","478915","14552","969356","21561","29085","3486","10603538","49245","7648941","43270","7306402","44053","342539","12728","670602","16263","899787","18937","410658","14183","354538","13505","601718","17301","17294","2748","1565239","26430","1092071","22395","1036796","22118","55275","5360","105851","6506","156241","9194","55192","5129","41855","4240","110220","6811","3809","1245","131203","8078","98271","7187","96230","7256","2041","837","8562","1669","6543","1928","8596","1897","4351","1237","4710","1178","170","183","211422","9452","140980","8451","133256","8206","7724","1972","14191","2418","8055","1580","15273","2382","16659","2934","14956","2775","1308","561","265373","11171","204814","10468","197366","10270","7448","1860","14039","2227","11000","2055","8818","1949","5772","1682","20401","3388","529","329","2021481","28740","1525811","25584","1404446","23966","121365","8649","108744","6972","43516","4158","64344","4110","55740","5677","217351","10637","5975","1463",
"0400000US49","Utah","1742568","11499","1266257","12386","1193910","12566","72347","5454","119628","6074","117454","6813","92610","5046","57533","4237","86115","4929","2971","889","1187819","14048","864253","12431","822487","12032","41766","3756","80210","4806","94187","6029","60549","3916","43295","3831","43649","3323","1676","707","182577","7916","136143","7222","127737","6946","8406","1835","9316","1563","13543","2327","9008","1960","3276","1027","10828","1950","463","319","28458","3087","16725","2408","16536","2394","189","217","5361","1359","658","329","4594","1321","756","522","364","325","0","210","32126","3133","21175","2553","20282","2466","893","328","3477","1037","1720","711","3867","1181","888","609","951","431","48","81","27479","2646","19042","2313","17579","2376","1463","620","2140","843","2494","903","1715","660","894","476","1129","506","65","114","284109","9346","208919","8331","189289","7907","19630","2868","19124","2014","4852","1117","12877","1743","8424","1830","29194","3067","719","441",
"0400000US50","Vermont","343212","6342","208640","5962","192446","5697","16194","2034","52054","3091","26712","2374","17836","2510","8690","1430","28724","2417","556","317","235173","6218","143581","5795","134689","5592","8892","1525","35007","2474","20875","2338","12548","1948","6164","1069","16788","1818","210","174","28555","2450","18809","2446","17548","2389","1261","562","4583","980","2938","703","649","282","207","199","1369","560","0","210","2880","1099","1726","882","1606","877","120","124","617","417","102","121","195","184","65","112","162","291","13","23","16090","2084","9108","1678","7822","1455","1286","793","2701","897","783","347","1169","519","155","146","2143","624","31","36","5472","1122","2918","892","2621","816","297","206","1079","544","435","288","374","306","209","279","435","274","22","28","55042","3755","32498","2755","28160","2584","4338","1009","8067","1406","1579","592","2901","1138","1890","706","7827","1194","280","267",
"0400000US51","Virginia","4357417","20562","2825351","21323","2660403","21217","164948","8615","366317","11368","342983","10630","179795","6954","428719","11839","207386","7062","6866","1460","3014121","21733","1933070","18730","1834148","18512","98922","5974","252652","8971","286275","9382","134649","6282","285671","9703","118913","5735","2891","970","371792","14852","252075","12363","236490","11723","15585","2507","29399","3077","29439","3178","11486","1920","29471","2980","18878","2629","1044","653","75707","5697","47823","4842","47122","4892","701","458","5946","1288","2530","765","3548","1293","13728","2228","2076","930","56","91","86703","5185","47396","4145","44489","4146","2907","855","8975","1789","2932","1008","6028","1150","18342","2066","2741","624","289","195","77556","5914","50062","4380","47413","4391","2649","945","6699","1725","4045","1059","3197","826","8300","1807","5120","1398","133","135","731538","13994","494925","12046","450741","10844","44184","4520","62646","3713","17762","2754","20887","2453","73207","5142","59658","4250","2453","812",
"0400000US53","Washington","3829860","20511","2619203","26069","2474543","24472","144660","7976","336193","10236","287182","9186","198853","7336","174862","7982","207167","8038","6400","1550","2478272","21180","1696156","23701","1612467","23174","83689","5797","218556","8347","214131","7654","110221","5775","125399","6709","110411","5788","3398","1058","339414","13658","233886","10976","219509","10372","14377","2413","28021","2892","29452","3319","14873","2926","15370","2289","17362","2650","450","346","153825","8137","108258","6815","106493","6899","1765","733","13117","1808","8971","2001","15584","2562","4661","1175","3090","964","144","192","118446","7588","79277","6601","76260","6496","3017","958","11746","1485","6859","1893","8010","1530","8092","1131","4060","1076","402","438","73020","4969","46442","4020","44608","4092","1834","608","6587","1437","4063","1293","6929","1675","4477","1701","4480","1264","42","68","666883","13314","455184","11761","415206","10975","39978","3702","58166","4223","23706","2722","43236","4054","16863","2147","67764","4682","1964","853",
"0400000US54","West Virginia","712503","9900","464896","8622","447344","8086","17552","2407","67792","4160","58078","4040","57523","4392","34447","2688","28482","2891","1285","603","551149","11109","361519","9527","350462","9220","11057","1881","50139","3760","49742","3779","45643","3858","27109","2334","16253","2233","744","440","68626","5009","45570","4193","43176","4160","2394","916","7404","1585","5505","1308","5204","1389","1724","638","3115","925","104","113","3370","988","1835","720","1835","720","0","210","1012","593","64","91","256","227","195","223","8","15","0","210","17136","2610","10424","2051","9866","1954","558","325","1820","640","849","516","2187","943","292","204","1168","581","396","351","10167","1957","7166","1637","6789","1618","377","287","1079","667","395","322","372","279","534","385","621","376","0","210","62055","4035","38382","3219","35216","3110","3166","970","6338","1100","1523","679","3861","1050","4593","1264","7317","1565","41","59",
"0400000US55","Wisconsin","2997098","14934","2169539","16017","2075518","16731","94021","4727","297493","8029","224731","6966","115968","5305","42135","3948","142166","5528","5066","1178","2236185","14915","1641501","16578","1575763","17270","65738","3831","211477","6918","186274","6383","77067","4379","33375","3395","83859","3934","2632","830","233980","8759","169065","6747","161461","6478","7604","1424","23750","2375","19857","2056","8069","1716","2954","918","9828","1837","457","320","31842","3825","19914","2869","19706","2855","208","175","5350","1446","1675","735","3893","1121","644","493","366","229","0","210","78813","4688","50957","4139","47637","4042","3320","652","9832","1813","3608","865","8772","1477","313","181","5117","769","214","169","47662","3646","33673","2771","32744","2756","929","400","4062","994","3206","1276","3315","903","243","205","2843","788","320","205","368616","8968","254429","7154","238207","6769","16222","2193","43022","2991","10111","1461","14852","1786","4606","849","40153","3055","1443","578",
"0400000US56","Wyoming","288529","5562","175957","5516","160302","5315","15655","2474","22589","3047","32774","2958","19303","2904","15760","2572","20999","2760","1147","517","211219","6380","129482","5247","119701","5020","9781","1941","16623","2598","26475","2634","13839","2273","13582","2509","11107","2163","111","129","29584","3188","20402","3001","18087","2910","2315","999","1809","704","3528","907","1327","675","542","334","1478","763","498","390","3345","1174","2170","952","2164","952","6","10","360","336","243","295","572","542","0","210","0","210","0","210","9657","1558","4295","1197","4139","1187","156","145","1451","708","1412","666","1605","725","371","337","317","230","206","235","5725","1422","3433","1242","3251","1194","182","188","839","670","244","169","648","450","332","369","229","186","0","210","28999","2934","16175","2329","12960","2056","3215","1158","1507","623","872","566","1312","601","933","384","7868","1763","332","232",
"0400000US72","Puerto Rico","1159079","15791","786496","15112","745702","14916","40794","3865","41323","4232","61716","5358","114835","5720","25418","3622","128287","7594","1004","605","962957","14769","662407","14295","633686","14527","28721","3364","33709","3926","52167","4401","100675","5037","20536","2920","92965","5647","498","425","79473","6340","51857","5208","48599","4768","3258","1332","4111","1188","4217","1079","8108","1757","2138","1442","8965","1996","77","139","12631","2626","8259","1931","7902","1865","357","303","269","241","434","332","1058","584","0","210","2611","1367","0","210","26863","3636","14616","2483","13513","2366","1103","683","895","453","2939","1560","1653","777","445","455","6110","1620","205","334","18417","3440","13003","2751","11982","2634","1021","684","336","315","1240","696","1549","820","151","188","2138","1379","0","210","58738","4803","36354","4284","30020","3615","6334","1696","2003","992","719","627","1792","789","2148","996","15498","2633","224","275",
