"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US46","South Dakota","451560","5955","292811","5660","275540","5790","17271","2248","47379","3450","34952","2542","21635","2213","16710","1965","36717","2932","1356","556","360804","6733","242410","5620","229953","5600","12457","1972","38286","2885","28621","2500","16583","1875","14147","1734","20041","1863","716","377","40343","3623","26300","3163","25084","3086","1216","526","5048","1335","3586","805","2340","807","1166","606","1861","639","42","57","1601","681","1281","644","1281","644","0","203","140","139","94","119","0","203","86","145","0","203","0","203","14411","2136","7968","1656","7256","1605","712","257","1248","422","963","356","1249","428","554","380","2402","1117","27","34","7007","1363","3891","1112","3668","1137","223","222","960","502","837","307","729","649","201","199","389","268","0","203","27394","2065","10961","1592","8298","1313","2663","801","1697","640","851","539","734","384","556","389","12024","1593","571","419",
"0400000US47","Tennessee","3233937","21342","2341795","21452","2262432","21232","79363","5699","247216","8512","226801","8608","116206","7284","78907","4798","214872","7329","8140","1827","2656632","22442","1940816","21582","1884836","21934","55980","4270","205668","7632","202158","8333","100728","6678","67601","4663","134983","6717","4678","1257","287995","9527","211537","8900","204832","8880","6705","1225","20662","2893","19309","2091","7646","1857","6327","1447","21424","2890","1090","683","18986","2734","14303","2564","14075","2549","228","261","1864","821","619","363","880","577","474","364","818","691","28","47","44946","3723","28835","3027","26733","2934","2102","1042","6778","1343","820","390","3176","926","302","210","4899","1292","136","136","46116","4416","36322","3918","35392","3889","930","456","2146","727","1255","511","1220","603","525","392","3833","1282","815","778","179262","7665","109982","5635","96564","5295","13418","2453","10098","1936","2640","978","2556","833","3678","928","48915","4003","1393","672",
"0400000US48","Texas","13701140","45234","10127734","45544","9708899","46883","418835","14740","738464","19589","970147","18502","558466","14151","377994","11640","891550","22907","36785","3555","10985817","53252","8209663","50124","7921759","50495","287904","10994","590542","15528","833169","17343","460479","13037","304135","10535","563413","16898","24416","2915","1326267","22679","964950","19870","927909","19583","37041","4153","75973","5345","103212","6541","50287","4825","30709","3715","96164","7466","4972","1534","179721","8918","134105","7261","132580","7285","1525","724","12854","3042","8457","1708","12701","2229","4652","1405","6376","1546","576","501","211259","10620","145283","8688","138833","8454","6450","1665","13523","2068","5125","1000","14080","1930","20640","2175","11607","2125","1001","536","214564","10165","166934","9971","159471","9298","7463","2105","10802","2162","7394","1157","6780","1424","5113","1282","16647","2835","894","460","783512","18934","506799","15344","428347","13178","78452","6785","34770","4006","12790","2241","14139","2168","12745","1940","197343","9681","4926","1351",
"0400000US49","Utah","1586539","11734","1163086","13892","1095813","14763","67273","4478","106621","5104","102894","4348","85809","4360","48938","3851","76186","4914","3005","816","1208420","13922","901486","14483","857689","14451","43797","3698","78537","4170","85070","4204","62706","3916","39344","3556","39713","3394","1564","519","165099","8561","119988","7191","115429","7068","4559","981","11860","1632","11441","1577","10197","1817","5732","1299","5589","1468","292","207","39129","3786","24343","2893","23825","2891","518","299","5824","1163","1529","621","5660","1056","792","345","610","303","371","452","31882","2983","21683","2782","20418","2776","1265","496","3686","887","1965","680","3714","1053","266","236","526","243","42","74","24352","3023","18152","2648","17079","2445","1073","722","1644","623","1095","417","965","446","559","330","1937","840","0","203","117657","6728","77434","5085","61373","4260","16061","2225","5070","1204","1794","628","2567","699","2245","705","27811","3027","736","315",
"0400000US50","Vermont","322917","5264","197656","5335","182467","5440","15189","1909","50638","3247","24339","2496","16369","2057","9303","1385","23934","2100","678","453","246866","5444","152959","4904","143503","5034","9456","1445","39091","2882","20761","2339","12587","1772","8116","1297","13037","1482","315","215","27708","2684","17689","2546","16816","2480","873","360","4010","962","2415","559","1182","401","766","347","1594","546","52","64","4594","1322","3302","1359","3259","1358","43","70","806","427","55","79","160","141","37","63","234","285","0","203","17195","2111","9572","1525","8427","1288","1145","504","3847","853","365","198","1769","627","223","199","1396","601","23","41","3745","889","2719","824","2611","806","108","129","508","313","146","126","70","66","26","46","276","208","0","203","22809","2072","11415","1709","7851","1406","3564","851","2376","635","597","271","601","310","135","88","7397","1326","288","372",
"0400000US51","Virginia","4231450","23325","2807351","25742","2657779","26146","149572","8412","330421","9996","332651","9791","175872","6820","379715","9976","196318","7738","9122","1553","3308204","26121","2199233","25385","2094299","25534","104934","6342","264940","8811","287164","9065","142583","6585","292371","9699","116355","6061","5558","1197","371430","11467","257032","8962","244347","8942","12685","2161","27102","3045","27370","2894","12994","2357","27654","3205","18316","2713","962","446","123263","7642","75001","5708","73937","5644","1064","431","12173","2125","5070","1286","4327","996","23965","2572","2560","1103","167","215","103090","5881","60552","4721","57739","4410","2813","799","7407","1454","3890","1015","6957","1302","19541","2146","4480","998","263","224","78326","5882","58971","5481","56630","5483","2341","830","3373","916","4358","1186","2190","709","6021","1302","3028","1014","385","335","247137","10581","156562","7602","130827","6464","25735","3476","15426","1997","4799","1196","6821","1197","10163","1414","51579","4166","1787","743",
"0400000US53","Washington","3679051","22662","2532997","21414","2394444","20988","138553","5660","314987","9680","274742","9865","182386","7567","159161","6575","205555","8269","9223","1711","2608641","23335","1805873","21207","1718861","20578","87012","3824","222303","8629","216292","8365","125678","6697","120248","6527","113533","5533","4714","1080","364698","12709","257632","11227","245375","11071","12257","2087","28690","2698","25148","2820","18207","2294","14435","2179","19281","2458","1305","639","261757","9896","187540","7564","184405","7663","3135","987","26349","3238","18180","2399","16195","2222","8686","1858","4727","1358","80","131","129028","7304","86371","5692","82464","5820","3907","942","14955","2797","5402","1467","6995","1297","8934","1948","6135","1559","236","234","72481","4387","50448","3843","48300","3868","2148","668","6781","1292","4205","1103","4770","1058","3199","1022","2809","832","269","225","242446","8169","145133","6241","115039","5871","30094","3256","15909","2187","5515","1185","10541","1647","3659","958","59070","4632","2619","904",
"0400000US54","West Virginia","707537","11420","472791","9887","454586","9923","18205","2410","57062","4084","57043","4024","56826","3999","30941","3246","30403","3081","2471","1027","580480","11960","388136","10083","374548","9919","13588","2068","46830","3981","50371","3764","47281","3695","26827","2939","19683","2698","1352","708","63014","4864","42170","4123","40354","4154","1816","648","5654","1373","4926","1192","5271","1441","2143","825","2317","716","533","374","5168","1349","4219","1258","4219","1258","0","203","219","198","88","161","516","373","86","110","40","67","0","203","20882","2902","13934","2674","13453","2551","481","455","2158","668","481","336","2145","766","398","282","1766","839","0","203","9328","1736","6592","1691","6320","1674","272","301","303","250","437","519","511","335","140","172","985","469","360","531","28665","2997","17740","2630","15692","2457","2048","849","1898","674","740","423","1102","504","1347","626","5612","1222","226","324",
"0400000US55","Wisconsin","2924338","15688","2136085","15816","2044119","15863","91966","4866","283744","7891","203981","7614","116194","4699","38681","2493","138417","4905","7236","946","2358312","17565","1753522","16460","1690901","16438","62621","3796","231498","6925","176552","6788","79591","4391","33197","2235","79022","3435","4930","856","233635","8514","172044","7560","164945","7374","7099","1495","23121","2223","16772","1565","8548","1500","2232","652","10452","1430","466","218","48589","3582","31114","2665","30494","2616","620","305","5223","1171","2234","711","8340","1440","1016","720","576","278","86","140","88031","4844","54718","3934","50378","3781","4340","1233","9619","1387","4277","865","11718","1601","524","269","6858","952","317","159","44938","3894","30739","3077","29542","3012","1197","498","4729","1785","2316","712","3716","866","345","248","2939","603","154","147","150833","6132","93948","4684","77859","3951","16089","2167","9554","1321","1830","473","4281","903","1367","493","38570","2657","1283","561",
"0400000US56","Wyoming","285793","4920","181649","5604","166633","5725","15016","1982","18669","2143","29025","2699","21281","2425","13464","2332","21166","2503","539","416","219365","5258","139426","5829","129956","6014","9470","1714","15426","1891","24137","2621","15598","1996","11438","2162","13212","2059","128","133","33347","3187","22893","2952","21804","2912","1089","607","1244","853","3155","997","2190","870","1448","520","2124","935","293","366","3454","1302","2885","1198","2804","1183","81","134","328","336","131","157","110","120","0","203","0","203","0","203","8706","1857","4679","1434","3789","1123","890","960","218","179","750","374","2194","903","232","218","542","359","91","161","4914","1321","2578","982","2301","887","277","270","494","386","410","301","797","493","134","197","501","409","0","203","16007","2542","9188","1909","5979","1593","3209","1023","959","716","442","303","392","302","212","178","4787","1196","27","49",
"0400000US72","Puerto Rico","1020660","14863","673122","15019","647289","14731","25833","2947","39743","3652","60195","5062","115134","6035","24977","2972","105764","6027","1725","576","860824","15438","577601","14346","558319","14515","19282","2442","32428","3374","51161","4564","101346","5256","22200","2489","74812","5420","1276","518","78961","5323","52445","4379","50411","4162","2034","786","3598","925","4767","1137","8695","1819","1990","925","7301","1600","165","216","11864","2169","7834","1486","7554","1406","280","290","442","330","775","420","1182","612","111","138","1520","645","0","203","28420","3139","16201","2536","14495","2331","1706","642","996","451","2025","1036","2187","806","66","80","6779","1896","166","150","15699","2083","9773","1880","9271","1874","502","349","577","352","868","467","976","579","320","244","3131","946","54","88","24892","3118","9268","1992","7239","1650","2029","979","1702","444","599","336","748","377","290","259","12221","2278","64","98",
