"GEO_ID","NAME","B08528_001E","B08528_001M","B08528_002E","B08528_002M","B08528_003E","B08528_003M","B08528_004E","B08528_004M","B08528_005E","B08528_005M","B08528_006E","B08528_006M","B08528_007E","B08528_007M","B08528_008E","B08528_008M","B08528_009E","B08528_009M","B08528_010E","B08528_010M","B08528_011E","B08528_011M","B08528_012E","B08528_012M","B08528_013E","B08528_013M","B08528_014E","B08528_014M","B08528_015E","B08528_015M","B08528_016E","B08528_016M","B08528_017E","B08528_017M","B08528_018E","B08528_018M","B08528_019E","B08528_019M","B08528_020E","B08528_020M","B08528_021E","B08528_021M","B08528_022E","B08528_022M","B08528_023E","B08528_023M","B08528_024E","B08528_024M","B08528_025E","B08528_025M","B08528_026E","B08528_026M","B08528_027E","B08528_027M","B08528_028E","B08528_028M","B08528_029E","B08528_029M","B08528_030E","B08528_030M","B08528_031E","B08528_031M","B08528_032E","B08528_032M","B08528_033E","B08528_033M","B08528_034E","B08528_034M","B08528_035E","B08528_035M","B08528_036E","B08528_036M","B08528_037E","B08528_037M","B08528_038E","B08528_038M","B08528_039E","B08528_039M","B08528_040E","B08528_040M","B08528_041E","B08528_041M","B08528_042E","B08528_042M","B08528_043E","B08528_043M","B08528_044E","B08528_044M","B08528_045E","B08528_045M","B08528_046E","B08528_046M","B08528_047E","B08528_047M","B08528_048E","B08528_048M","B08528_049E","B08528_049M","B08528_050E","B08528_050M","B08528_051E","B08528_051M","B08528_052E","B08528_052M","B08528_053E","B08528_053M","B08528_054E","B08528_054M","B08528_055E","B08528_055M","B08528_056E","B08528_056M","B08528_057E","B08528_057M","B08528_058E","B08528_058M","B08528_059E","B08528_059M","B08528_060E","B08528_060M","B08528_061E","B08528_061M","B08528_062E","B08528_062M","B08528_063E","B08528_063M","B08528_064E","B08528_064M","B08528_065E","B08528_065M","B08528_066E","B08528_066M","B08528_067E","B08528_067M","B08528_068E","B08528_068M","B08528_069E","B08528_069M","B08528_070E","B08528_070M",
"0400000US46","South Dakota","451387","6724","288181","6931","267400","6659","20781","2919","54703","3369","33170","2722","18815","2030","18002","1954","37594","3082","922","355","343700","7594","225219","7128","210115","6586","15104","2588","43221","3222","26602","2614","13294","1649","14317","1716","20694","2034","353","184","36130","3545","22542","2856","21281","2773","1261","580","4736","1133","4173","975","1749","626","1043","532","1777","558","110","108","1697","725","1309","639","1309","639","0","210","284","366","0","210","104","187","0","210","0","210","0","210","14337","1974","7650","1630","7058","1632","592","326","1191","451","992","465","1886","778","736","324","1786","578","96","74","6129","1480","3572","1248","3194","1130","378","306","720","482","776","571","376","260","21","25","569","329","95","113","49394","3394","27889","2658","24443","2501","3446","1134","4551","1283","627","287","1406","584","1885","632","12768","1880","268","254",
"0400000US47","Tennessee","3232096","24191","2301525","21839","2208340","21220","93185","6100","247507","9437","242709","9369","118987","6855","84632","4901","231037","8035","5699","1470","2454007","21983","1766665","18008","1701004","17419","65661","5418","188230","7699","202778","8526","87321","5268","59910","4202","145920","6038","3183","1026","244069","10214","173759","8845","166202","8903","7557","1573","17023","2367","24537","3692","5035","1496","4999","1506","17875","2652","841","467","11038","2390","8261","2038","8168","2043","93","129","273","147","1293","767","493","364","300","297","418","335","0","210","36290","3791","22593","3375","22149","3353","444","359","4654","1083","1385","548","3144","976","692","440","3606","945","216","225","40041","4745","30220","4006","28798","3785","1422","682","2388","838","2358","967","1721","846","932","502","2376","716","46","78","446651","14745","300027","10181","282019","9571","18008","2575","34939","3443","10358","1741","21273","2993","17799","2912","60842","5124","1413","786",
"0400000US48","Texas","13619499","46234","9803370","58901","9341326","62501","462044","15572","803489","20649","1050753","24795","563890","17304","444939","15075","925835","23074","27223","3918","9628564","51844","6903900","50005","6601667","50798","302233","13777","578207","16435","859287","22128","390760","14552","312973","12860","568414","18047","15023","3246","1244454","32064","876173","24196","830757","23626","45416","4870","75558","6459","108679","8221","43903","4770","31526","3593","104464","8689","4151","1480","102623","8361","78886","7332","77772","7162","1114","528","5039","1400","4240","1304","6977","1835","2657","1623","4751","1529","73","111","182811","8468","123920","7726","117842","7517","6078","1816","12920","2091","6977","1780","9616","1855","16440","2167","12354","2160","584","370","242755","13824","186293","12559","180578","12485","5715","1164","12650","2815","9100","2314","10470","2141","6195","2052","17353","2657","694","455","2218292","31392","1634198","26434","1532710","25272","101488","6604","119115","8229","62470","5660","102164","7013","75148","5501","218499","9471","6698","1844",
"0400000US49","Utah","1636227","12688","1185613","16321","1111039","14952","74574","4984","112805","6426","113383","6119","81539","5564","56242","4080","84720","5853","1925","702","1085990","13551","789838","14242","747358","13906","42480","3374","72498","5026","88262","5066","51803","3906","39627","3643","42765","3499","1197","493","144142","8241","108933","7757","102406","7485","6527","1162","8403","1632","11822","1833","5307","1289","4018","944","5474","1368","185","205","21390","2619","12930","1941","12833","1925","97","122","3197","1024","1489","840","2579","920","821","626","374","343","0","210","30712","3124","21189","2708","20306","2665","883","439","3660","1156","2618","828","2094","817","538","353","613","324","0","210","26659","3257","18787","2762","18163","2575","624","572","1314","544","1572","703","1970","653","937","460","2079","836","0","210","327334","9478","233936","8910","209973","7463","23963","3791","23733","2574","7620","1323","17786","2525","10301","1372","33415","3786","543","385",
"0400000US50","Vermont","324723","5596","195269","6171","181269","5969","14000","1790","51179","3331","26301","2577","14667","1595","9234","1525","27558","2305","515","345","217380","5938","135162","5722","127366","5568","7796","1313","32028","2484","22100","2374","8219","1356","5422","1025","14291","1910","158","167","24053","2382","14331","1725","13462","1792","869","448","4248","1079","2295","772","709","429","539","432","1907","735","24","39","1693","747","1035","529","994","518","41","53","509","396","21","44","25","41","0","210","103","121","0","210","12435","1796","7473","1409","6541","1304","932","409","2600","874","407","264","985","433","180","249","682","294","108","215","4935","1119","2398","824","2386","827","12","20","467","303","462","603","454","341","631","443","508","263","15","24","64227","3790","34870","3440","30520","3240","4350","859","11327","1505","1016","340","4275","796","2462","899","10067","1659","210","198",
"0400000US51","Virginia","4282353","23529","2746319","27050","2597349","26701","148970","7109","356586","7784","338777","9195","173517","5807","450497","11340","208300","8480","8357","1710","2819200","21384","1813871","22341","1723223","22184","90648","5257","227866","6496","266789","8987","117538","5383","272795","8696","115185","6515","5156","1417","306322","9391","212993","8451","202757","8259","10236","1800","20156","2748","25277","3674","8797","1747","22763","2479","15082","2584","1254","804","54712","4221","35393","3565","34364","3523","1029","605","4758","1294","2525","952","1953","757","8838","1517","1128","561","117","143","86253","5375","48929","4021","46908","3757","2021","808","9099","1480","3161","1015","5272","1257","15914","2607","3751","1208","127","152","65702","4034","44502","3656","42741","3627","1761","544","5323","1291","3978","1102","2451","977","5704","1314","3617","933","127","112","950164","14262","590631","14764","547356","14057","43275","4001","89384","4257","37047","2960","37506","3364","124483","5217","69537","4294","1576","666",
"0400000US53","Washington","3640121","18821","2488634","22626","2347115","20690","141519","7711","309752","9309","268635","9713","193963","8658","174203","7592","198754","7671","6180","1579","2248672","20198","1536292","21291","1451502","20291","84790","5473","189658","7930","193874","8062","99970","6526","120311","7239","105931","5525","2636","636","258161","10872","181325","9065","171960","8722","9365","1721","22640","3081","16453","2190","9740","1817","13259","2020","14480","1992","264","359","76828","5160","52490","4244","51558","4099","932","609","8063","1867","3512","1072","7163","1180","3679","1320","1771","1080","150","176","102480","6713","61798","5188","59009","5173","2789","778","13911","3111","5524","1435","6262","1311","9040","1887","5401","1293","544","464","66436","5330","44845","4102","42325","3792","2520","1015","5669","1245","3713","929","5237","1442","3273","1070","3543","1106","156","206","887544","14592","611884","12774","570761","12621","41123","3847","69811","3676","45559","3887","65591","4623","24641","2939","67628","4914","2430","1253",
"0400000US54","West Virginia","684330","11616","449558","10161","430822","10740","18736","2583","62971","5113","49920","3846","59773","4469","29525","3123","30693","3629","1890","926","526273","11852","348357","10234","334615","10422","13742","2170","48827","4235","42575","3356","46997","4046","19932","2626","18785","2703","800","466","59429","5060","39544","4234","38569","4154","975","514","5785","1464","4928","1124","4246","1142","2129","780","2159","741","638","731","2458","771","1703","604","1632","606","71","99","516","272","35","44","204","219","0","210","0","210","0","210","14988","2558","8949","1969","8642","1936","307","244","1987","821","714","506","2116","838","356","253","866","563","0","210","8913","1886","6352","1641","6085","1582","267","270","380","256","227","224","686","369","200","188","1068","597","0","210","72269","4888","44653","3932","41279","3881","3374","1396","5476","1296","1441","588","5524","1288","6908","1412","7815","1893","452","503",
"0400000US55","Wisconsin","2928674","15689","2116944","17464","2019677","17439","97267","4825","279644","7873","213135","6627","110777","5461","48888","3543","154048","6101","5238","1058","2142910","17363","1571193","16766","1505535","16373","65658","3763","201647","6483","177285","6366","63446","3526","37311","3214","89334","4475","2694","827","195531","7538","142287","6167","135817","5837","6470","1264","18359","1990","15152","1756","6653","1850","2839","677","10008","1459","233","185","25348","2856","17067","2433","16575","2369","492","491","3505","972","1343","552","2537","933","227","318","629","351","40","67","78865","4407","49597","3233","45481","3061","4116","969","7988","1203","3256","694","8409","1582","821","371","8416","832","378","189","48725","3531","34989","3303","33671","3265","1318","438","4120","948","2303","820","3651","1058","417","262","2940","689","305","314","437295","9398","301811","7869","282598","7826","19213","2230","44025","3387","13796","1521","26081","2543","7273","1358","42721","3663","1588","478",
"0400000US56","Wyoming","287131","6310","184157","6471","169933","6401","14224","2248","19355","2474","30667","3203","19587","2701","12716","1812","19700","2281","949","511","218845","6227","144020","5357","136130","5303","7890","1766","13918","2160","25060","2848","14397","2446","11158","1740","9973","1565","319","290","26619","3374","16077","2626","14814","2527","1263","827","2678","1178","3430","1221","1285","836","465","312","2620","1062","64","108","2293","844","1503","737","1503","737","0","210","332","367","65","93","186","190","158","246","49","81","0","210","9372","1523","5836","1172","5098","1121","738","511","264","134","1276","706","834","396","105","115","971","481","86","151","4620","1347","2479","1066","2463","1064","16","28","557","345","173","157","732","460","123","138","469","383","87","144","25382","2983","14242","2253","9925","1939","4317","1270","1606","678","663","396","2153","707","707","476","5618","1415","393","281",
"0400000US72","Puerto Rico","1053797","15604","696211","15582","664295","14561","31916","3361","31473","3295","54301","5556","113974","6903","27160","3515","130217","7135","461","346","861721","17459","586514","15838","565956","15554","20558","2679","25340","2949","45825","5078","98208","6694","21403","2852","84276","5366","155","186","66031","6809","42218","5285","38910","5141","3308","1081","1879","827","3846","1517","6025","1561","1432","735","10497","2371","134","218","7748","1579","3586","1088","3304","1042","282","256","230","214","499","368","1061","735","193","223","2179","729","0","210","25771","2867","13721","2348","11155","2231","2566","1269","1423","643","1939","742","1325","480","1000","673","6363","1813","0","210","14193","2461","8355","1943","8112","1936","243","201","341","253","400","254","1271","630","103","165","3723","1051","0","210","78333","5882","41817","4674","36858","4326","4959","1542","2260","756","1792","945","6084","1285","3029","1094","23179","3286","172","214",
